0,0,-1.0000000000000000e+00
198,0,1.0000000000000000e+00
1,1,-1.0000000000000000e+00
199,1,1.0000000000000000e+00
0,2,9.9886739888629339e-02
1,2,-9.9954376379372378e-02
200,2,-7.0734606190109983e-01
0,3,-9.9954376379372364e-02
1,3,1.0002205866893599e-01
200,3,-7.0686741947341558e-01
0,4,-2.8871267832697918e-03
1,4,-2.8851731407078152e-03
0,5,1.0000000000000000e+00
2,5,-1.0000000000000000e+00
1,6,1.0000000000000000e+00
3,6,-1.0000000000000000e+00
2,7,1.0000263186126984e-01
3,7,-9.9954387654580715e-02
201,7,-7.0693615491816009e-01
2,8,-9.9954387654580729e-02
3,8,9.9906166722313838e-02
201,8,-7.0727736629240956e-01
2,9,-2.8854536935435070e-03
3,9,-2.8868463930302396e-03
2,10,1.0000000000000000e+00
4,10,-1.0000000000000000e+00
3,11,1.0000000000000000e+00
5,11,-1.0000000000000000e+00
4,12,9.9984232572893336e-02
5,12,-9.9954394833688620e-02
202,12,-7.0700124859349534e-01
4,13,-9.9954394833688606e-02
5,13,9.9924565998794623e-02
202,13,-7.0721229803167229e-01
4,14,-2.8857193820142632e-03
5,14,-2.8865808082925363e-03
4,15,1.0000000000000000e+00
6,15,-1.0000000000000000e+00
5,16,1.0000000000000000e+00
7,16,-1.0000000000000000e+00
6,17,1.0001506775737065e-01
7,17,-9.9954380842761578e-02
203,17,-7.0689215520903104e-01
6,18,-9.9954380842761564e-02
7,18,9.9893730751620030e-02
203,18,-7.0732134203905594e-01
6,19,-2.8852741028940008e-03
7,19,-2.8870258858736944e-03
6,20,1.0000000000000000e+00
8,20,-1.0000000000000000e+00
7,21,1.0000000000000000e+00
9,21,-1.0000000000000000e+00
8,22,9.9988014708048606e-02
9,22,-9.9954393595173191e-02
204,22,-7.0698786836763383e-01
8,23,-9.9954393595173191e-02
9,23,9.9920783787444942e-02
204,23,-7.0722567401147818e-01
8,24,-2.8856647688474818e-03
9,24,-2.8866354041284788e-03
8,25,1.0000000000000000e+00
10,25,-1.0000000000000000e+00
9,26,1.0000000000000000e+00
11,26,-1.0000000000000000e+00
10,27,1.0003402473280200e-01
11,27,-9.9954367527021387e-02
205,27,-7.0682507801926731e-01
10,28,-9.9954367527021401e-02
11,28,9.9874773752362866e-02
205,28,-7.0738837217122574e-01
10,29,-2.8850003184459857e-03
11,29,-2.8872994782498974e-03
10,30,1.0000000000000000e+00
12,30,-1.0000000000000000e+00
11,31,1.0000000000000000e+00
13,31,-1.0000000000000000e+00
12,32,9.9925618084075726e-02
13,32,-9.9954395077751140e-02
206,32,-7.0720857696914508e-01
12,33,-9.9954395077751140e-02
13,33,9.9983180358744428e-02
206,33,-7.0700497074721957e-01
12,34,-2.8865656202822212e-03
13,34,-2.8857345744784440e-03
12,35,1.0000000000000000e+00
14,35,-1.0000000000000000e+00
13,36,1.0000000000000000e+00
15,36,-1.0000000000000000e+00
14,37,9.9982577151393526e-02
15,37,-9.9954394272616501e-02
207,37,-7.0700710122794974e-01
14,38,-9.9954394272616501e-02
15,38,9.9926219337970024e-02
207,38,-7.0720644709536684e-01
14,39,-2.8857432703181590e-03
15,39,-2.8865569269198614e-03
14,40,1.0000000000000000e+00
16,40,-1.0000000000000000e+00
