0,0,-1.0000000000000000e+00
198,0,1.0000000000000000e+00
1,1,-1.0000000000000000e+00
199,1,1.0000000000000000e+00
0,2,2.5645290076871631e-12
1,2,2.6187857950921545e-12
200,2,9.9997057696970870e+01
0,3,3.8843264062799097e-10
1,3,3.9722412852222497e-10
200,3,-6.6439329166232020e-01
0,4,4.0812752750251846e-03
1,4,-5.4011517324345039e-05
0,5,1.0000000000000000e+00
2,5,-1.0000000000000000e+00
1,6,1.0000000000000000e+00
3,6,-1.0000000000000000e+00
2,7,2.5112477649858774e-12
3,7,2.5631058514958507e-12
201,7,9.8997145254589697e+01
2,8,3.8909822639727508e-10
3,8,3.8832510259788467e-10
201,8,-6.5116046991785570e-01
2,9,4.0812825075945856e-03
3,9,-5.3462208503003909e-05
2,10,1.0000000000000000e+00
4,10,-1.0000000000000000e+00
3,11,1.0000000000000000e+00
5,11,-1.0000000000000000e+00
4,12,2.4584082680062037e-12
5,12,2.5098762931439079e-12
202,12,9.7997231040229025e+01
4,13,3.8033253311659002e-10
5,13,3.8899352881378544e-10
202,13,-6.3806222883461972e-01
4,14,4.0812896611892822e-03
5,14,-5.2913287603813364e-05
4,15,1.0000000000000000e+00
6,15,-1.0000000000000000e+00
5,16,1.0000000000000000e+00
7,16,-1.0000000000000000e+00
6,17,2.4075655089041508e-12
7,17,2.4570818245530653e-12
203,17,9.6997315073237644e+01
6,18,3.8110212828179892e-10
7,18,3.8023022233235029e-10
203,18,-6.2509847337168545e-01
6,19,4.0812967361294594e-03
7,19,-5.2364741903162205e-05
6,20,1.0000000000000000e+00
8,20,-1.0000000000000000e+00
7,21,1.0000000000000000e+00
9,21,-1.0000000000000000e+00
8,22,2.3568859724521207e-12
9,22,2.4062799542693704e-12
204,22,9.5997397372885928e+01
8,23,3.7242097914139698e-10
9,23,3.8100193242969797e-10
204,23,-6.1226911160541064e-01
8,24,4.0813037326222395e-03
9,24,-5.1816567035550282e-05
8,25,1.0000000000000000e+00
10,25,-1.0000000000000000e+00
9,26,1.0000000000000000e+00
11,26,-1.0000000000000000e+00
10,27,2.3079763725383193e-12
11,27,2.3556379021132512e-12
205,27,9.4997477958393475e+01
10,28,3.7325910425712114e-10
11,28,3.7232267555966594e-10
205,28,-5.9957405268170083e-01
10,29,4.0813106508913229e-03
11,29,-5.1268757119846355e-05
10,30,1.0000000000000000e+00
12,30,-1.0000000000000000e+00
11,31,1.0000000000000000e+00
13,31,-1.0000000000000000e+00
12,32,2.2590254537015796e-12
13,32,2.3067627427570883e-12
206,32,9.3997556848925100e+01
12,33,3.6463172620059506e-10
13,33,3.7316249180870947e-10
206,33,-5.8701320718733840e-01
12,34,4.0813174911868101e-03
13,34,-5.0721303888752877e-05
12,35,1.0000000000000000e+00
14,35,-1.0000000000000000e+00
13,36,1.0000000000000000e+00
15,36,-1.0000000000000000e+00
14,37,2.2116686908440659e-12
15,37,2.2578436553446758e-12
207,37,9.2997634063584329e+01
14,38,3.6551069685028951e-10
15,38,3.6453663214868203e-10
207,38,-5.7458648773459398e-01
14,39,4.0813242537733937e-03
15,39,-5.0174197518404035e-05
14,40,1.0000000000000000e+00
16,40,-1.0000000000000000e+00
15,41,1.0000000000000000e+00
