0,0,-1.0000000000000000e+00
198,0,1.0000000000000000e+00
1,1,-1.0000000000000000e+00
199,1,1.0000000000000000e+00
0,2,1.3003235742860390e-12
1,2,1.3324599805195381e-12
200,2,9.9005078692090962e+01
0,3,9.2161034772309645e-12
1,3,9.3648954444015810e-12
200,3,-1.3853620305631683e+01
0,4,4.0371684491045268e-03
1,4,-6.0082945008589660e-04
0,5,1.0000000000000000e+00
2,5,-1.0000000000000000e+00
1,6,1.0000000000000000e+00
3,6,-1.0000000000000000e+00
2,7,1.3086576879228849e-12
3,7,1.2967812107329891e-12
201,7,9.8015972422060358e+01
2,8,9.2049601005634506e-12
3,8,9.1923011846343105e-12
201,8,-1.3706417090360638e+01
2,9,4.0383743851381063e-03
3,9,-5.9266975626903349e-04
2,10,1.0000000000000000e+00
4,10,-1.0000000000000000e+00
3,11,1.0000000000000000e+00
5,11,-1.0000000000000000e+00
4,12,1.2733327296696690e-12
5,12,1.3052164008525675e-12
202,12,9.7026570697701516e+01
4,13,9.0325262943267264e-12
5,13,9.1815116195001313e-12
202,13,-1.3561213000074725e+01
4,14,4.0195222323906980e-03
5,14,-7.0934204573849043e-04
4,15,1.0000000000000000e+00
6,15,-1.0000000000000000e+00
5,16,1.0000000000000000e+00
7,16,-1.0000000000000000e+00
6,17,1.2760909812085986e-12
7,17,1.2681928439920229e-12
203,17,9.6041787750765792e+01
6,18,9.0164709702252655e-12
7,18,9.0034008746827575e-12
203,18,-1.3387424198868795e+01
6,19,4.0312883738068874e-03
7,19,-6.3909245164138397e-04
6,20,1.0000000000000000e+00
8,20,-1.0000000000000000e+00
7,21,1.0000000000000000e+00
9,21,-1.0000000000000000e+00
8,22,1.2425009687681268e-12
9,22,1.2720179698034138e-12
204,22,9.5054122099183104e+01
8,23,8.8413408196384718e-12
9,23,8.9907790950013686e-12
204,23,-1.3230846548216656e+01
8,24,4.0395726757585983e-03
9,24,-5.8444650037457768e-04
8,25,1.0000000000000000e+00
10,25,-1.0000000000000000e+00
9,26,1.0000000000000000e+00
11,26,-1.0000000000000000e+00
10,27,1.2488995408279170e-12
11,27,1.2391561880218936e-12
205,27,9.4064426793622246e+01
10,28,8.8309893213676336e-12
11,28,8.8182223906629756e-12
205,28,-1.3087657155624884e+01
10,29,4.0372132593469801e-03
11,29,-6.0052827834208378e-04
10,30,1.0000000000000000e+00
12,30,-1.0000000000000000e+00
11,31,1.0000000000000000e+00
13,31,-1.0000000000000000e+00
12,32,1.2152688044979287e-12
13,32,1.2453463350941024e-12
206,32,9.3075309545082234e+01
12,33,8.6576330146550695e-12
13,33,8.8071019378436687e-12
206,33,-1.2940527727431073e+01
12,34,4.0566249220314659e-03
13,34,-4.5113119653685272e-04
12,35,1.0000000000000000e+00
14,35,-1.0000000000000000e+00
13,36,1.0000000000000000e+00
15,36,-1.0000000000000000e+00
14,37,1.2281868236462252e-12
15,37,1.2133605208680013e-12
207,37,9.2081436439184529e+01
14,38,8.6528015872500777e-12
15,38,8.6404735032071931e-12
207,38,-1.2830000584279544e+01
14,39,4.0291069258853399e-03
15,39,-6.5270398674924018e-04
14,40,1.0000000000000000e+00
16,40,-1.0000000000000000e+00
15,41,1.0000000000000000e+00
