x,y,d,nx,ny
-1.2,-1.2,1.1806248474865697,-0.6246950475544244,-0.78086880944303028
-1.193984962406015,-1.2,1.1768759221345202,-0.6218184152761933,-0.78316145105808399
-1.1879699248120301,-1.2,1.1731443761051914,-0.61891639283094624,-0.78545687258125751
-1.181954887218045,-1.2,1.1694303626604281,-0.61598880113380272,-0.78775490914226654
-1.1759398496240601,-1.2,1.1657340361365851,-0.61303546200943704,-0.79005539193076602
-1.1699248120300751,-1.2,1.1620555519387996,-0.6100561982769297,-0.79235814815265171
-1.1639097744360902,-1.2,1.1583950665347509,-0.60705083383684422,-0.7946630009872061
-1.1578947368421053,-1.2,1.1547527374478872,-0.60401919376054292,-0.79696976954515897
-1.1518796992481202,-1.2,1.1511287232501084,-0.60096110438175654,-0.79927826882773412
-1.1458646616541353,-1.2,1.1475231835538935,-0.59787639339042098,-0.80158830968675099
-1.1398496240601503,-1.2,1.1439362790038528,-0.59476488992878906,-0.80389969878585943
-1.1338345864661654,-1.2,1.1403681712676983,-0.59162642468982896,-0.8062122385629793
-1.1278195488721805,-1.2,1.1368190230266157,-0.58846083001791261,-0.80852572719402649
-1.1218045112781954,-1.2,1.1332889979650207,-0.58526794001179838,-0.81083995855800428
-1.1157894736842104,-1.2,1.1297782607596916,-0.58204759062990996,-0.81315472220354024
-1.1097744360902255,-1.2,1.1262869770682611,-0.5787996197979095,-0.8154698033169564
-1.1037593984962406,-1.2,1.122815313517054,-0.57552386751856,-0.81778498269195365
-1.0977443609022557,-1.2,1.1193634376882569,-0.57222017598387287,-0.8201000367010024
-1.0917293233082705,-1.2,1.1159315181064067,-0.56888838968952615,-0.82241473726852565
-1.0857142857142856,-1.2,1.1125197242241853,-0.56552835555154479,-0.824728851845966
-1.0796992481203007,-1.2,1.1091282264075033,-0.56213992302522398,-0.8270421433888332
-1.0736842105263158,-1.2,1.1057571959198633,-0.55872294422627644,-0.82935437033581816
-1.0676691729323309,-1.2,1.1024068049059879,-0.55527727405418048,-0.83166528659007932
-1.0616541353383457,-1.2,1.0990772263746984,-0.55180277031770275,-0.83397464150279088
-1.0556390977443608,-1.2,1.0957686341810331,-0.54829929386256393,-0.83628217985905562
-1.0496240601503759,-1.2,1.0924812030075894,-0.54476670870121147,-0.83858764186628076
-1.043609022556391,-1.2,1.0892151083450821,-0.54120488214466578,-0.84089076314511779
-1.0375939849624061,-1.2,1.0859705264720994,-0.53761368493639017,-0.84319127472307009
-1.0315789473684209,-1.2,1.0827476344340494,-0.53399299138814305,-0.84548890303086932
-1.025563909774436,-1.2,1.079546610021284,-0.53034267951775771,-0.84778336990172487
-1.0195488721804511,-1.2,1.0763676317463873,-0.52666263118879431,-0.85007439257355366
-1.0135338345864662,-1.2,1.0732108788206181,-0.52295273225200267,-0.85236168369429033
-1.0075187969924813,-1.2,1.0700765311294986,-0.51921287268853245,-0.85464495133038842
-1.0015037593984961,-1.2,1.0669647692075339,-0.51544294675481583,-0.85692389897861543
-0.9954887218045112,-1.2,1.0638757742120577,-0.511642853129052,-0.85919822558124692
-0.98947368421052628,-1.2,1.0608097278961899,-0.50781249505920767,-0.86146762554476886
-0.98345864661654137,-1.2,1.0577668125809014,-0.50395178051245093,-0.86373178876218892
-0.97744360902255634,-1.2,1.0547472111261762,-0.50006062232592585,-0.86599040063906474
-0.97142857142857142,-1.2,1.0517511069012611,-0.49613893835877082,-0.86824314212335241
-0.96541353383458639,-1.2,1.0487786837539994,-0.49218665164527808,-0.87048968973917773
